Customer ID,Age,Annual Income (k$),Gender,Spending Score (1-100),Product Category,Number of Purchases,Days Since Last Purchase,Average Purchase Value ($)
2285,67,82,Male,50,Groceries,28,356,207.82
2286,41,100,Female,41,Clothing,16,27,812.91
2287,60,119,Male,66,Groceries,16,305,165.61
2288,51,141,Other,98,Groceries,18,1,218.36
2289,42,63,Male,3,Clothing,8,211,372.35
2290,67,123,Male,80,Electronics,80,67,881.54
2291,46,80,Male,51,Toys,75,127,140.47
2292,56,144,Female,68,Furniture,70,332,131.01
2293,48,90,Male,87,Clothing,1,23,499.04
2294,64,126,Male,84,Groceries,62,252,283.65
2295,60,69,Female,25,Clothing,76,229,573.04
2296,67,84,Female,30,Toys,38,175,457.12
2297,40,118,Male,82,Groceries,92,220,440.61
2298,61,51,Male,11,Furniture,45,35,120.85
2299,55,77,Female,93,Furniture,58,1,149.64
2300,37,147,Female,17,Furniture,81,360,822.87
2301,40,131,Female,26,Electronics,1,273,887.02
2302,62,87,Female,23,Groceries,32,176,242.34
2303,69,59,Male,56,Groceries,8,263,122.33
2304,33,109,Female,52,Electronics,40,185,62.88
2305,67,47,Female,48,Groceries,56,14,612.21
2306,59,115,Female,20,Electronics,63,278,718.2
2307,25,50,Male,2,Clothing,88,193,379.08
2308,67,22,Female,88,Toys,74,197,682.88
2309,38,43,Female,31,Furniture,74,348,715.83
2310,18,34,Male,27,Electronics,36,304,935.99
2311,25,64,Female,2,Electronics,89,63,74.22
2312,46,27,Female,78,Electronics,57,289,200.37
2313,49,90,Female,4,Clothing,74,17,77.84
2314,55,127,Female,13,Electronics,83,63,869.31
2315,22,134,Female,100,Toys,45,361,794.66
2316,64,122,Female,35,Toys,79,329,578.9
2317,39,144,Male,72,Furniture,80,357,92.83
2318,64,76,Male,66,Clothing,2,250,280.58
2319,51,49,Male,6,Toys,93,16,304.74
2320,18,133,Female,31,Groceries,68,140,565.14
2321,43,136,Female,10,Groceries,50,307,265.46
2322,60,79,Female,21,Groceries,29,319,82.23
2323,27,117,Female,74,Electronics,95,244,733.45
2324,47,145,Female,23,Electronics,81,289,306.09
2325,67,113,Other,3,Groceries,10,350,457.85
2326,35,141,Male,32,Furniture,27,86,136.39
2327,34,127,Female,20,Furniture,15,198,804.52
2328,43,23,Male,74,Electronics,60,357,569.88
2329,25,112,Female,29,Groceries,31,160,902.57
2330,64,25,Female,52,Furniture,21,139,500.52
2331,57,51,Female,46,Electronics,60,75,942.01
2332,66,125,Male,34,Groceries,58,18,892.95
2333,29,34,Male,84,Clothing,41,329,580.7
2334,44,141,Female,61,Groceries,46,49,934.55
2335,25,115,Female,72,Groceries,45,231,329.86
2336,42,25,Male,71,Toys,26,294,371.99
2337,63,131,Female,70,Toys,51,11,55.02
2338,21,139,Male,11,Clothing,36,334,593.31
2339,50,142,Female,82,Clothing,52,14,724.7
2340,18,86,Female,93,Groceries,81,27,775.78
2341,36,125,Female,89,Furniture,51,291,158.32
2342,48,62,Other,63,Clothing,3,320,449.72
2343,33,115,Female,21,Groceries,14,249,185.09
2344,31,100,Female,3,Electronics,49,97,665.51
2345,65,60,Male,82,Toys,77,302,166.37
2346,22,54,Male,88,Furniture,91,336,905.12
2347,58,41,Male,10,Groceries,1,38,238.33
2348,43,131,Female,27,Electronics,57,37,298.49
2349,45,30,Male,12,Toys,17,299,852.4
2350,19,22,Male,7,Electronics,50,178,463.88
2351,67,79,Male,17,Groceries,98,96,33.76
2352,23,95,Male,65,Clothing,14,281,499.64
2353,26,106,Male,64,Toys,59,237,93.7
2354,50,33,Female,26,Electronics,81,163,985.49
2355,58,37,Female,15,Clothing,3,96,592.23
2356,42,132,Female,33,Furniture,98,256,263.97
2357,65,92,Female,62,Groceries,40,308,568.08
2358,30,42,Male,47,Groceries,89,261,86.1
2359,26,102,Female,95,Toys,66,292,801.89
2360,30,144,Male,35,Electronics,34,257,926.07
2361,48,88,Male,65,Furniture,90,248,875.7
2362,58,66,Female,72,Toys,95,244,348.34
2363,28,135,Male,76,Toys,9,250,332.51
2364,21,49,Female,83,Electronics,94,122,44.74
2365,51,44,Male,25,Furniture,84,324,654.89
2366,55,131,Female,57,Electronics,21,168,539.56
2367,63,44,Female,32,Groceries,93,174,464.75
2368,21,93,Male,63,Clothing,25,268,908.55
2369,55,77,Female,12,Groceries,44,203,176.2
2370,36,113,Male,63,Groceries,25,324,19.57
2371,23,138,Female,77,Toys,9,65,82.58
2372,51,146,Male,92,Groceries,62,314,231.14
2373,35,44,Female,1,Furniture,26,323,42.95
2374,30,97,Female,51,Groceries,57,58,507.82
2375,58,118,Male,70,Furniture,37,218,320.95
2376,40,135,Female,8,Electronics,16,265,188.68
2377,36,67,Female,68,Toys,37,140,752.58
2378,62,29,Female,5,Furniture,76,235,212.41
2379,28,118,Female,89,Groceries,24,217,690.73
2380,18,30,Male,86,Toys,26,14,355.77
2381,41,104,Female,92,Toys,20,301,516.71
2382,24,145,Male,39,Furniture,9,137,934.53
2383,42,83,Male,23,Furniture,87,231,46.98
2384,38,21,Other,68,Clothing,29,88,505.26
2385,32,95,Female,52,Clothing,31,76,855.88
2386,18,140,Male,4,Toys,19,135,592.09
2387,29,61,Male,47,Clothing,20,109,284.1
2388,24,73,Female,21,Groceries,87,352,403.7
2389,32,94,Male,56,Electronics,27,300,683.46
2390,38,35,Male,66,Toys,94,90,891.9
2391,36,37,Male,59,Electronics,85,189,50.66
2392,46,109,Female,7,Clothing,44,72,80.82
2393,42,25,Female,49,Furniture,35,172,331.8
2394,50,127,Male,16,Toys,71,34,240.45
2395,66,67,Female,17,Clothing,22,209,272.28
2396,49,61,Male,84,Groceries,74,297,229.06
2397,66,95,Female,87,Toys,87,132,203.87
2398,52,96,Other,98,Toys,15,282,139.32
2399,61,149,Female,75,Furniture,94,197,934.61
2400,55,78,Female,34,Toys,98,31,152.75
2401,43,46,Female,33,Furniture,13,135,212.36
2402,28,98,Female,26,Clothing,4,247,253.8
2403,52,91,Female,66,Groceries,82,358,933.68
2404,25,26,Female,63,Groceries,56,340,758.16
2405,63,130,Male,87,Toys,23,145,791.8
2406,31,138,Male,41,Toys,97,333,113.71
2407,27,82,Female,86,Clothing,98,142,837.95
2408,19,143,Female,58,Furniture,34,233,414.11
2409,63,31,Male,98,Groceries,99,43,270.19
2410,26,62,Male,79,Furniture,17,31,579.99
2411,20,36,Female,10,Clothing,28,230,823.96
2412,38,82,Female,15,Groceries,14,27,780.87
2413,43,139,Female,42,Groceries,34,159,891.1
2414,25,55,Female,93,Electronics,75,332,928.85
2415,65,27,Female,57,Clothing,57,206,245.74
2416,19,88,Female,87,Clothing,77,17,429.62
2417,23,109,Female,17,Electronics,97,102,24.48
2418,45,55,Female,60,Furniture,55,69,880.53
2419,46,47,Female,9,Electronics,66,118,163.03
2420,43,137,Male,36,Clothing,98,138,862.86
2421,42,112,Male,73,Furniture,93,159,336.09
2422,29,95,Other,80,Groceries,37,231,374.45
2423,22,120,Male,36,Electronics,68,147,48.74
2424,51,33,Male,48,Furniture,76,352,333.61
2425,65,90,Female,51,Furniture,26,242,889.48
2426,54,143,Female,97,Furniture,61,34,35.29
2427,32,144,Male,95,Electronics,92,324,412.26
2428,61,56,Male,70,Groceries,67,354,41.09
2429,53,48,Male,74,Furniture,84,238,377.21
2430,32,38,Female,80,Electronics,74,333,180.91
2431,60,125,Male,68,Clothing,52,148,259.7
2432,65,40,Male,22,Electronics,18,110,878.82
2433,40,83,Male,77,Electronics,53,16,441.69
2434,23,46,Female,80,Electronics,63,225,281.06
2435,63,74,Male,93,Furniture,53,139,593.44
2436,67,48,Male,6,Electronics,27,143,150.69
2437,61,44,Female,26,Clothing,31,259,266.8
2438,60,89,Other,75,Furniture,91,216,550.79
2439,62,82,Female,88,Clothing,1,161,245.15
2440,38,149,Other,93,Toys,6,91,682.34
2441,40,35,Female,3,Electronics,11,173,496.58
2442,60,119,Male,52,Furniture,34,330,774.27
2443,33,49,Female,74,Furniture,84,204,948.76
2444,64,64,Male,60,Electronics,63,152,124.65
2445,32,38,Female,63,Groceries,53,102,341.32
2446,42,53,Male,65,Groceries,85,201,326.35
2447,53,81,Male,52,Clothing,85,279,159.67
2448,28,137,Female,90,Electronics,18,64,812.2
2449,68,119,Male,76,Electronics,21,116,762.28
2450,32,41,Female,14,Toys,19,152,489.58
2451,21,130,Male,89,Groceries,4,155,542.39
2452,38,92,Male,72,Groceries,77,163,68.95
2453,30,57,Female,68,Electronics,82,81,559.95
2454,39,89,Female,28,Clothing,29,5,793.43
2455,36,135,Female,71,Electronics,25,321,578.09
2456,51,98,Male,10,Clothing,56,66,272.65
2457,31,28,Female,57,Groceries,77,237,670.87
2458,21,51,Female,100,Toys,63,71,367.87
2459,65,69,Female,66,Furniture,27,94,549.42
2460,69,101,Male,90,Groceries,60,303,492.69
2461,63,24,Female,50,Clothing,83,325,387.36
2462,44,106,Female,14,Electronics,49,77,721.69
2463,46,145,Female,16,Groceries,65,66,885.04
2464,64,94,Female,54,Toys,38,175,15.16
2465,45,41,Female,43,Clothing,83,320,934.28
2466,52,87,Male,42,Electronics,52,171,516.4
2467,25,63,Male,81,Furniture,1,254,703.72
2468,33,53,Female,22,Clothing,40,62,857.07
2469,59,96,Male,68,Electronics,81,301,472.43
2470,53,61,Male,19,Furniture,21,245,836.62
2471,47,125,Male,66,Electronics,86,191,185.84
2472,35,114,Male,39,Furniture,15,328,167.58
2473,19,87,Female,73,Furniture,50,70,660.9
2474,66,147,Female,19,Furniture,48,228,871.44
2475,30,104,Female,16,Electronics,32,62,893.5
2476,21,102,Male,54,Furniture,49,296,647.3
2477,43,114,Female,25,Clothing,68,244,530.23
2478,42,51,Female,18,Toys,45,6,338.08
2479,47,85,Other,23,Toys,32,259,980.2
2480,28,135,Female,85,Furniture,4,88,326.5
2481,24,149,Male,11,Toys,65,176,746.74
2482,48,79,Female,39,Toys,97,203,536.66
2483,61,36,Other,68,Furniture,71,133,612.43
2484,27,115,Female,25,Furniture,73,81,399.55
2485,56,35,Female,63,Clothing,65,20,965.17
2486,30,65,Male,96,Groceries,80,127,575.97
2487,48,126,Female,30,Electronics,18,194,938.41
2488,24,107,Female,45,Furniture,54,193,17.52
2489,66,148,Male,90,Furniture,47,183,576.94
2490,59,138,Female,61,Toys,6,246,720.02
2491,59,104,Male,100,Clothing,66,360,747.63
2492,53,23,Male,51,Toys,9,359,905.93
2493,37,90,Male,98,Furniture,68,323,14.36
2494,21,130,Male,9,Furniture,23,159,10.33
2495,24,69,Female,76,Toys,43,193,477.54
2496,18,114,Male,2,Furniture,51,109,39.0
2497,61,111,Male,5,Groceries,72,65,974.79
2498,62,84,Female,62,Electronics,25,253,229.84
2499,59,66,Female,69,Electronics,80,282,477.94
2500,64,125,Female,52,Electronics,35,59,70.53
